PZ7180000020811_DVU	GO:0003824	GJ12748 [Drosophila virilis]
PZ7180000025117	GO:0004679	amp-activated protein gamma regulatory subunit
PZ7180000025250	GO:0005975	carbohydrate kinase-like
PZ7180000025250	GO:0016740	carbohydrate kinase-like
PZ7180000025285	GO:0007018	kinesin light chain 1 and
PZ7180000025285	GO:0005488	kinesin light chain 1 and
PZ7180000025285	GO:0005871	kinesin light chain 1 and
PZ7180000025285	GO:0003777	kinesin light chain 1 and
PZ7180000025362	GO:0009987	uncoordinated family member (unc-89)
PZ7180000025362	GO:0016772	uncoordinated family member (unc-89)
PZ7180000025362	GO:0005488	uncoordinated family member (unc-89)
PZ7180000025378	GO:0005515	imprinted and ancient
PZ7180000025378	GO:0006446	imprinted and ancient
PZ7180000025378	GO:0001933	imprinted and ancient
PZ7180000025476	GO:0005095	iq motif containing gtpase activating protein 2
PZ7180000025476	GO:0003779	iq motif containing gtpase activating protein 2
PZ7180000025476	GO:0015629	iq motif containing gtpase activating protein 2
PZ7180000025476	GO:0007165	iq motif containing gtpase activating protein 2
PZ7180000025480	GO:0016021	plexin a
PZ7180000025480	GO:0007165	plexin a
PZ7180000025480	GO:0007275	plexin a
PZ7180000025480	GO:0004872	plexin a
PZ7180000025480	GO:0005622	plexin a
PZ7180000024636	GO:0005740	mitochondrial carrier protein
PZ7180000024673	GO:0005576	thrombospondin 3
PZ7180000024673	GO:0005198	thrombospondin 3
PZ7180000024673	GO:0005515	thrombospondin 3
PZ7180000024673	GO:0007155	thrombospondin 3
PZ7180000024673	GO:0005509	thrombospondin 3
PZ7180000024813	GO:0003824	hexosaminidase domain-containing
PZ7180000024859	GO:0005840	40s ribosomal protein
PZ7180000024859	GO:0003735	40s ribosomal protein
PZ7180000024859	GO:0006412	40s ribosomal protein
PZ7180000024868	GO:0005622	rabgap domain-containing
PZ7180000024871	GO:0004527	meiotic recombination 11
PZ7180000024871	GO:0004519	meiotic recombination 11
PZ7180000024871	GO:0030145	meiotic recombination 11
PZ7180000024871	GO:0006302	meiotic recombination 11
PZ7180000024871	GO:0005634	meiotic recombination 11
PZ7180000024954	GO:0004683	myosin light chain
PZ7180000024954	GO:0004687	myosin light chain
PZ7180000024971	GO:0006911	transcriptional activator
PZ7180000037227	GO:0006412	dalr anticodon binding domain containing 3
PZ7180000037338	GO:0019509	enolase-phosphatase 1
PZ7180000037338	GO:0043874	enolase-phosphatase 1
PZ7180000037418	GO:0005515	tight junction protein
PZ7180000037645	GO:0008607	phosphorylase b kinase
PZ7180000037645	GO:0005964	phosphorylase b kinase
PZ7180000037645	GO:0003824	phosphorylase b kinase
PZ7180000024312	GO:0016887	cation-transporting atpase
PZ7180000024312	GO:0016820	cation-transporting atpase
PZ7180000024387	GO:0016491	augmenter of liver
PZ7180000024387	GO:0005739	augmenter of liver
PZ7180000024390	GO:0005743	subfamily member 11
PZ7180000024394	GO:0045454	protein disulfide
PZ7180000024394	GO:0016853	protein disulfide
PZ7180000024437	GO:0005488	strawberry isoform d
PZ7180000024437	GO:0045944	strawberry isoform d
PZ7180000024437	GO:0007219	strawberry isoform d
PZ7180000024437	GO:0009790	strawberry isoform d
PZ7180000024437	GO:0030162	strawberry isoform d
PZ7180000024437	GO:0042676	strawberry isoform d
PZ7180000024437	GO:0008587	strawberry isoform d
PZ7180000024437	GO:0007173	strawberry isoform d
PZ7180000024437	GO:0005634	strawberry isoform d
PZ7180000024509	GO:0016021	bax inhibitor-1-like protein
PZ7180000024509	GO:0043066	bax inhibitor-1-like protein
PZ7180000024587	GO:0007050	cullin 1
PZ7180000024587	GO:0005829	cullin 1
PZ7180000024587	GO:0006511	cullin 1
PZ7180000024587	GO:0019005	cullin 1
PZ7180000024587	GO:0031625	cullin 1
PZ7180000024587	GO:0009887	cullin 1
PZ7180000024587	GO:0008285	cullin 1
PZ7180000024587	GO:0004842	cullin 1
PZ7180000024587	GO:0008629	cullin 1
PZ7180000024587	GO:0051437	cullin 1
PZ7180000024587	GO:0000082	cullin 1
PZ7180000024587	GO:0005654	cullin 1
PZ7180000024609	GO:0050662	udp-glucose 4-epimerase
PZ7180000024609	GO:0003974	udp-glucose 4-epimerase
PZ7180000024609	GO:0003978	udp-glucose 4-epimerase
PZ7180000024609	GO:0006012	udp-glucose 4-epimerase
PZ7180000025634	GO:0033667	tumor suppressor
PZ7180000025634	GO:0046425	tumor suppressor
PZ7180000025634	GO:0035090	tumor suppressor
PZ7180000025634	GO:0019538	tumor suppressor
PZ7180000025634	GO:0045571	tumor suppressor
PZ7180000025634	GO:0005515	tumor suppressor
PZ7180000025668	GO:0005811	isoform a
PZ7180000025720	GO:0003746	eukaryotic translation elongation factor 1 gamma
PZ7180000025720	GO:0005525	eukaryotic translation elongation factor 1 gamma
PZ7180000025720	GO:0045172	eukaryotic translation elongation factor 1 gamma
PZ7180000025720	GO:0005515	eukaryotic translation elongation factor 1 gamma
PZ7180000025720	GO:0000910	eukaryotic translation elongation factor 1 gamma
PZ7180000025720	GO:0007049	eukaryotic translation elongation factor 1 gamma
PZ7180000025720	GO:0007349	eukaryotic translation elongation factor 1 gamma
PZ7180000025720	GO:0031105	eukaryotic translation elongation factor 1 gamma
PZ7180000025720	GO:0005940	eukaryotic translation elongation factor 1 gamma
PZ7180000025720	GO:0003924	eukaryotic translation elongation factor 1 gamma
PZ7180000025785	GO:0003849	phospho-2-dehydro-3-deoxyheptonate aldolase
PZ7180000025785	GO:0009073	phospho-2-dehydro-3-deoxyheptonate aldolase
PZ7180000025868	GO:0006260	pom1
PZ7180000025868	GO:0051260	pom1
PZ7180000025868	GO:0003678	pom1
PZ7180000025868	GO:0005524	pom1
PZ7180000025868	GO:0000002	pom1
PZ7180000025868	GO:0005739	pom1
PZ7180000025912	GO:0004857	elegans protein confirmed by transcript evidence
PZ7180000023816	GO:0016787	amsh
PZ7180000023920	GO:0019941	de-etiolated homolog 1
PZ7180000023920	GO:0005634	de-etiolated homolog 1
PZ7180000023962	GO:0016829	glutamate decarboxylase
PZ7180000024003	GO:0008188	sex peptide receptor
PZ7180000024003	GO:0016021	sex peptide receptor
PZ7180000024003	GO:0048042	sex peptide receptor
PZ7180000024003	GO:0007186	sex peptide receptor
PZ7180000024003	GO:0019646	sex peptide receptor
PZ7180000024003	GO:0009055	sex peptide receptor
PZ7180000024003	GO:0016740	sex peptide receptor
PZ7180000024003	GO:0045434	sex peptide receptor
PZ7180000024003	GO:0005886	sex peptide receptor
PZ7180000024079	GO:0032027	vertebrate growth-associated protein gap-43 homolog
PZ7180000037711	GO:0016740	n-acetyltransferase 11
PZ7180000037478	GO:0048813	charged multivesicular body protein 4b
PZ7180000037478	GO:0015031	charged multivesicular body protein 4b
PZ7180000037483	GO:0006468	tyrosine kinase receptor
PZ7180000037483	GO:0005887	tyrosine kinase receptor
PZ7180000037483	GO:0007156	tyrosine kinase receptor
PZ7180000037483	GO:0016339	tyrosine kinase receptor
PZ7180000037483	GO:0004714	tyrosine kinase receptor
PZ7180000037483	GO:0005509	tyrosine kinase receptor
PZ7180000037483	GO:0005524	tyrosine kinase receptor
PZ7180000037084	GO:0016491	epsilon-trimethyllysine 2-oxoglutarate dioxygenase
PZ7180000037085	GO:0016491	gamma-butyrobetaine dioxygenase
PZ7180000037085	GO:0009055	gamma-butyrobetaine dioxygenase
PZ7180000037102	GO:0009987	type alpha 1
PZ7180000037102	GO:0005576	type alpha 1
PZ7180000037113	GO:0005768	vacuolar protein sorting 35
PZ7180000037113	GO:0006810	vacuolar protein sorting 35
PZ7180000037113	GO:0016020	vacuolar protein sorting 35
PZ7180000037113	GO:0005829	vacuolar protein sorting 35
PZ7180000036710	GO:0060042	rab proteins geranylgeranyltransferase component a 1 (rab escort protein 1) (rep-1) (choroideraemia protein) (tcd protein) partial
PZ7180000036710	GO:0050910	rab proteins geranylgeranyltransferase component a 1 (rab escort protein 1) (rep-1) (choroideraemia protein) (tcd protein) partial
PZ7180000036710	GO:0042491	rab proteins geranylgeranyltransferase component a 1 (rab escort protein 1) (rep-1) (choroideraemia protein) (tcd protein) partial
PZ7180000036720	GO:0005488	hydroxybutyrate dehydrogenase
PZ7180000036720	GO:0016491	hydroxybutyrate dehydrogenase
PZ7180000036720	GO:0008152	hydroxybutyrate dehydrogenase
PZ7180000036720	GO:0044429	hydroxybutyrate dehydrogenase
PZ7180000036728	GO:0009987	choline/ethanolamine kinase
PZ7180000036728	GO:0007420	choline/ethanolamine kinase
PZ7180000036728	GO:0007611	choline/ethanolamine kinase
PZ7180000036728	GO:0016301	choline/ethanolamine kinase
PZ7180000036728	GO:0009612	choline/ethanolamine kinase
PZ7180000036805	GO:0016757	uracil phosphoribosyltransferase
PZ7180000037237	GO:0006541	carbamoyl-phosphate synthase large chain
PZ7180000037237	GO:0004151	carbamoyl-phosphate synthase large chain
PZ7180000037237	GO:0016597	carbamoyl-phosphate synthase large chain
PZ7180000037237	GO:0005524	carbamoyl-phosphate synthase large chain
PZ7180000037237	GO:0006207	carbamoyl-phosphate synthase large chain
PZ7180000037237	GO:0004087	carbamoyl-phosphate synthase large chain
PZ7180000037237	GO:0004070	carbamoyl-phosphate synthase large chain
PZ7180000037336	GO:0006727	tryptophan oxygenase
PZ7180000037336	GO:0004833	tryptophan oxygenase
PZ7180000037336	GO:0020037	tryptophan oxygenase
PZ7180000037336	GO:0055114	tryptophan oxygenase
PZ7180000037336	GO:0019441	tryptophan oxygenase
PZ7180000037337	GO:0048072	tryptophan oxygenase
PZ7180000037337	GO:0006727	tryptophan oxygenase
PZ7180000037337	GO:0004833	tryptophan oxygenase
PZ7180000037337	GO:0020037	tryptophan oxygenase
PZ7180000037337	GO:0055114	tryptophan oxygenase
PZ7180000037337	GO:0019441	tryptophan oxygenase
PZ7180000036920	GO:0016874	methionine-trna synthetase
PZ7180000036937	GO:0016787	cg5919
PZ7180000036937	GO:0008299	cg5919
PZ7180000036937	GO:0004452	cg5919
PZ7180000036968	GO:0003713	brahma associated protein 170kd
PZ7180000036968	GO:0003677	brahma associated protein 170kd
PZ7180000036968	GO:0035060	brahma associated protein 170kd
PZ7180000036968	GO:0008270	brahma associated protein 170kd
PZ7180000036968	GO:0006911	brahma associated protein 170kd
PZ7180000036334	GO:0005515	protein phosphatase regulatory subunit 11
PZ7180000036334	GO:0005625	protein phosphatase regulatory subunit 11
PZ7180000036448	GO:0042866	alanine-glyoxylate aminotransferase
PZ7180000036448	GO:0046487	alanine-glyoxylate aminotransferase
PZ7180000036448	GO:0005777	alanine-glyoxylate aminotransferase
PZ7180000036448	GO:0008453	alanine-glyoxylate aminotransferase
PZ7180000036448	GO:0019265	alanine-glyoxylate aminotransferase
PZ7180000036448	GO:0051384	alanine-glyoxylate aminotransferase
PZ7180000036448	GO:0046724	alanine-glyoxylate aminotransferase
PZ7180000036448	GO:0005759	alanine-glyoxylate aminotransferase
PZ7180000036448	GO:0016597	alanine-glyoxylate aminotransferase
PZ7180000036448	GO:0051591	alanine-glyoxylate aminotransferase
PZ7180000036505	GO:0007018	dynactin subunit
PZ7180000036505	GO:0051642	dynactin subunit
PZ7180000036505	GO:0008283	dynactin subunit
PZ7180000036505	GO:0007052	dynactin subunit
PZ7180000036505	GO:0005869	dynactin subunit
PZ7180000036505	GO:0007067	dynactin subunit
PZ7180000036505	GO:0005739	dynactin subunit
PZ7180000036550	GO:0007005	import inner membrane translocase subunit tim50-
PZ7180000036550	GO:0005739	import inner membrane translocase subunit tim50-
PZ7180000035781	GO:0005829	importin beta-3
PZ7180000035781	GO:0008565	importin beta-3
PZ7180000035781	GO:0005488	importin beta-3
PZ7180000035781	GO:0005634	importin beta-3
PZ7180000035789	GO:0005875	microtubule-associated tau protein
PZ7180000035789	GO:0007017	microtubule-associated tau protein
PZ7180000035807	GO:0004736	carboxylase:pyruvate acetyl-coa propionyl-coa
PZ7180000035807	GO:0006094	carboxylase:pyruvate acetyl-coa propionyl-coa
PZ7180000035807	GO:0005811	carboxylase:pyruvate acetyl-coa propionyl-coa
PZ7180000035807	GO:0005759	carboxylase:pyruvate acetyl-coa propionyl-coa
PZ7180000035807	GO:0005524	carboxylase:pyruvate acetyl-coa propionyl-coa
PZ7180000035807	GO:0009374	carboxylase:pyruvate acetyl-coa propionyl-coa
PZ7180000035857	GO:0006457	chaperone protein dnaj
PZ7180000035857	GO:0007224	chaperone protein dnaj
PZ7180000035857	GO:0031072	chaperone protein dnaj
PZ7180000035857	GO:0005113	chaperone protein dnaj
PZ7180000035857	GO:0051082	chaperone protein dnaj
PZ7180000035857	GO:0005829	chaperone protein dnaj
PZ7180000035857	GO:0005739	chaperone protein dnaj
PZ7180000035921	GO:0005737	probable protein brick1
PZ7180000035921	GO:0005856	probable protein brick1
PZ7180000035921	GO:0008360	probable protein brick1
PZ7180000035921	GO:0003676	probable protein brick1
PZ7180000035921	GO:0005515	probable protein brick1
PZ7180000035921	GO:0005578	probable protein brick1
PZ7180000035921	GO:0042048	probable protein brick1
PZ7180000036043	GO:0006313	set domain and mariner transposase fusion
PZ7180000036043	GO:0016740	set domain and mariner transposase fusion
PZ7180000036043	GO:0004803	set domain and mariner transposase fusion
PZ7180000036045	GO:0006457	fk506-binding protein
PZ7180000036045	GO:0005488	fk506-binding protein
PZ7180000036063	GO:0046872	4-hydroxyphenylpyruvate dioxygenase
PZ7180000036063	GO:0004462	4-hydroxyphenylpyruvate dioxygenase
PZ7180000036063	GO:0003868	4-hydroxyphenylpyruvate dioxygenase
PZ7180000036063	GO:0009072	4-hydroxyphenylpyruvate dioxygenase
PZ7180000036073	GO:0000278	gamma-tubulin complex component 4 (gcp-4)
PZ7180000036073	GO:0007051	gamma-tubulin complex component 4 (gcp-4)
PZ7180000036074	GO:0005815	gamma complex associated protein 4
PZ7180000036102	GO:0030528	4-hydroxyphenylpyruvate dioxygenase
PZ7180000036102	GO:0045449	4-hydroxyphenylpyruvate dioxygenase
PZ7180000036102	GO:0016702	4-hydroxyphenylpyruvate dioxygenase
PZ7180000036102	GO:0003677	4-hydroxyphenylpyruvate dioxygenase
PZ7180000036130	GO:0002084	palmitoyl-protein thioesterase 1
PZ7180000036130	GO:0008474	palmitoyl-protein thioesterase 1
PZ7180000036130	GO:0008340	palmitoyl-protein thioesterase 1
PZ7180000036249	GO:0008260	3-oxoacid transferase 1
PZ7180000036249	GO:0005759	3-oxoacid transferase 1
PZ7180000036249	GO:0046952	3-oxoacid transferase 1
PZ7180000036249	GO:0042803	3-oxoacid transferase 1
PZ7180000036277	GO:0000278	centromere kinetochore protein zw10
PZ7180000036277	GO:0006810	centromere kinetochore protein zw10
PZ7180000036277	GO:0043232	centromere kinetochore protein zw10
PZ7180000036277	GO:0044446	centromere kinetochore protein zw10
PZ7180000036277	GO:0016043	centromere kinetochore protein zw10
PZ7180000036278	GO:0019221	cell differentiation protein rcd1
PZ7180000036278	GO:0005515	cell differentiation protein rcd1
PZ7180000036278	GO:0007548	cell differentiation protein rcd1
PZ7180000036278	GO:0005634	cell differentiation protein rcd1
PZ7180000036278	GO:0006355	cell differentiation protein rcd1
PZ7180000035230	GO:0004364	glutathione s-transferase
PZ7180000035253	GO:0005488	N-acetylgalactosamine kinase, putative [Pediculus humanus corporis]
PZ7180000035253	GO:0044237	N-acetylgalactosamine kinase, putative [Pediculus humanus corporis]
PZ7180000035253	GO:0016772	N-acetylgalactosamine kinase, putative [Pediculus humanus corporis]
PZ7180000035255	GO:0003676	prp38 pre-mrna processing factor 38 domain containing a
PZ7180000035255	GO:0005634	prp38 pre-mrna processing factor 38 domain containing a
PZ7180000035255	GO:0000166	prp38 pre-mrna processing factor 38 domain containing a
PZ7180000035255	GO:0006396	prp38 pre-mrna processing factor 38 domain containing a
PZ7180000035398	GO:0006413	protein translation factor sui1 homolog
PZ7180000035398	GO:0003743	protein translation factor sui1 homolog
PZ7180000035398	GO:0006417	protein translation factor sui1 homolog
PZ7180000035401	GO:0003951	poly atp nad kinase
PZ7180000035401	GO:0008152	poly atp nad kinase
PZ7180000035446	GO:0019538	ubiquitin-conjugating enzyme
PZ7180000035447	GO:0051246	ubiquitin-conjugating enzyme
PZ7180000035447	GO:0019787	ubiquitin-conjugating enzyme
PZ7180000035447	GO:0043687	ubiquitin-conjugating enzyme
PZ7180000035448	GO:0005789	transmembrane protein 189
PZ7180000035448	GO:0016021	transmembrane protein 189
PZ7180000035448	GO:0051246	transmembrane protein 189
PZ7180000035448	GO:0043687	transmembrane protein 189
PZ7180000035479	GO:0005529	isoform b
PZ7180000034399	GO:0016787	isoform c
PZ7180000034428	GO:0004342	glucosamine-6-phosphate isomerase
PZ7180000034428	GO:0005794	glucosamine-6-phosphate isomerase
PZ7180000034428	GO:0006044	glucosamine-6-phosphate isomerase
PZ7180000034428	GO:0016787	glucosamine-6-phosphate isomerase
PZ7180000034428	GO:0005634	glucosamine-6-phosphate isomerase
PZ7180000034428	GO:0006043	glucosamine-6-phosphate isomerase
PZ7180000034428	GO:0006091	glucosamine-6-phosphate isomerase
PZ7180000034490	GO:0046872	glutaminyl-peptide cyclotransferase
PZ7180000034490	GO:0006508	glutaminyl-peptide cyclotransferase
PZ7180000034490	GO:0016746	glutaminyl-peptide cyclotransferase
PZ7180000034490	GO:0006464	glutaminyl-peptide cyclotransferase
PZ7180000034490	GO:0008233	glutaminyl-peptide cyclotransferase
PZ7180000034540	GO:0004671	protein-s isoprenylcysteine o-methyltransferase
PZ7180000034540	GO:0016021	protein-s isoprenylcysteine o-methyltransferase
PZ7180000034540	GO:0006481	protein-s isoprenylcysteine o-methyltransferase
PZ7180000034552	GO:0004872	leukocyte receptor cluster member
PZ7180000034552	GO:0016491	leukocyte receptor cluster member
PZ7180000034570	GO:0005488	copia ltr rider
PZ7180000034570	GO:0016787	copia ltr rider
PZ7180000034570	GO:0016740	copia ltr rider
PZ7180000034576	GO:0005515	aprataxin and pnkp like factor
PZ7180000034577	GO:0003743	jun activation domain binding protein
PZ7180000034577	GO:0006412	jun activation domain binding protein
PZ7180000034577	GO:0005730	jun activation domain binding protein
PZ7180000034577	GO:0051726	jun activation domain binding protein
PZ7180000034577	GO:0046872	jun activation domain binding protein
PZ7180000034577	GO:0006355	jun activation domain binding protein
PZ7180000034577	GO:0005667	jun activation domain binding protein
PZ7180000034577	GO:0008180	jun activation domain binding protein
PZ7180000034577	GO:0005852	jun activation domain binding protein
PZ7180000034577	GO:0008237	jun activation domain binding protein
PZ7180000034577	GO:0003713	jun activation domain binding protein
PZ7180000034577	GO:0006366	jun activation domain binding protein
PZ7180000035013	GO:0005737	threonyl-trna synthetase
PZ7180000035013	GO:0004829	threonyl-trna synthetase
PZ7180000035013	GO:0005524	threonyl-trna synthetase
PZ7180000035013	GO:0006435	threonyl-trna synthetase
PZ7180000035013	GO:0042803	threonyl-trna synthetase
PZ7180000035029	GO:0045947	eukaryotic translation initiation factor 4e-binding protein 2
